,match_id,point_id,time,video_file_number,video_time,code,team,player_number,player_name,player_id,skill,skill_type,evaluation_code,evaluation,attack_code,attack_description,set_code,set_description,set_type,start_zone,end_zone,end_subzone,end_cone,skill_subtype,num_players,num_players_numeric,special_code,timeout,end_of_set,substitution,point,home_team_score,visiting_team_score,home_setter_position,visiting_setter_position,custom_code,file_line_number,home_p1,home_p2,home_p3,home_p4,home_p5,home_p6,visiting_p1,visiting_p2,visiting_p3,visiting_p4,visiting_p5,visiting_p6,start_coordinate,mid_coordinate,end_coordinate,point_phase,attack_phase,start_coordinate_x,start_coordinate_y,mid_coordinate_x,mid_coordinate_y,end_coordinate_x,end_coordinate_y,home_player_id1,home_player_id2,home_player_id3,home_player_id4,home_player_id5,home_player_id6,visiting_player_id1,visiting_player_id2,visiting_player_id3,visiting_player_id4,visiting_player_id5,visiting_player_id6,set_number,team_touch_id,home_team,visiting_team,home_team_id,visiting_team_id,team_id,point_won_by,winning_attack,serving_team,phase,home_score_start_of_point,visiting_score_start_of_point
1040733,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1126,aP02,Iowa State University,,,,,,,,,,,,,,,,,,,,,False,False,True,False,1,2,5.0,1.0,,141,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,,,,,,,,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,14,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,Iowa State University,,1,1
1040734,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1126,az6,Iowa State University,,,,,,,,,,,,,,,,,,,,,False,False,False,False,1,2,5.0,6.0,,142,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,,,,,,,,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,14,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,Iowa State University,,1,1
1040735,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1126,*P09,University of Texas at Austin,,,,,,,,,,,,,,,,,,,,,False,False,True,False,1,2,5.0,6.0,,143,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,,,,,,,,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,15,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,Iowa State University,,1,1
1040736,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1126,*z5,University of Texas at Austin,,,,,,,,,,,,,,,,,,,,,False,False,False,False,1,2,5.0,6.0,,144,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,,,,,,,,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,15,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,Iowa State University,,1,1
1040737,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1126,a06SM+~~~77A~~~00,Iowa State University,6.0,Solei Thomas,-335276.0,Serve,Jump-float serve,+,"Positive, opponent some attack",,,,,,7.0,7.0,A,,,,,,False,False,False,False,1,2,5.0,6.0,00,145,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,435.0,,7666.0,,,1.41875,0.0925925925925926,,,2.58125,5.42592592592593,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,16,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,Iowa State University,Serve,1,1
1040738,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1128,*02RM-~~~57AM~~00B,University of Texas at Austin,2.0,Emma Halter,-381656.0,Reception,Jump-float serve reception,-,"Negative, limited attack",,,,,,5.0,7.0,A,,Middle line,,,,False,False,False,False,1,2,5.0,6.0,00B,146,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,435.0,,7666.0,,,1.41875,0.0925925925925926,,,2.58125,5.42592592592593,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,17,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,Iowa State University,Reception,1,1
1040739,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1129,*10EH#~~~~9C~~~00,University of Texas at Austin,10.0,Zoe Fleck,-367844.0,Set,High ball set,#,Perfect,,,,,,,9.0,C,,,,,,False,False,False,False,1,2,5.0,6.0,00,147,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,3281.0,,,,,3.14375,2.16666666666667,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,17,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,Iowa State University,Reception,1,1
1040740,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1131,*06AH/V5~41CH2~00F,University of Texas at Austin,6.0,Madisen Skinner,-367843.0,Attack,High ball attack,/,Blocked,V5,Hut,,,,4.0,1.0,C,,Hard spike,2 player block,2.0,,False,False,False,False,1,2,5.0,6.0,00F,148,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,4527.0,5428.0,8135.0,,,1.11875,3.12962962962963,1.15625,3.7962962962963,1.41875,5.7962962962963,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,17,University of Texas at Austin,Iowa State University,126,119,126.0,Iowa State University,False,Iowa State University,Reception,1,1
1040741,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1131,a18BH#~~~~2C~~~00,Iowa State University,18.0,Kelsey Perry,-367661.0,Block,High ball block,#,Winning block,,,,,,,2.0,C,,,,,,False,False,False,False,1,2,5.0,6.0,00,149,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,4672.0,,,,,2.80625,3.2037037037037,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,18,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,Iowa State University,Reception,1,1
1040742,ec0a63c2502ea5ee6d43d135e229f790,2,,1,1132,ap01:02,Iowa State University,,,,,,,,,,,,,,,,,,,,,False,False,False,True,1,2,5.0,6.0,,150,28.0,15.0,6.0,7.0,9.0,2.0,6.0,18.0,14.0,5.0,12.0,2.0,4426.0,,,,,1.08125,3.05555555555556,,,,,-388192,-281692,-367843,-392246,-336361,-381656,-335276,-367661,-224113,-384568,-307564,-389097,1,18,University of Texas at Austin,Iowa State University,126,119,119.0,Iowa State University,False,Iowa State University,,1,1
