match_id;home_team;visiting_team;home_team_set;visiting_team_set;match_winner
d212de35ac65f2c84c9794e36695ab2b;Pepperdine University;University of San Diego;1;3;University of San Diego
d268ff4a232f1e98d33ca1b5cdedc814;Kansas State University;Iowa State University;3;0;Kansas State University
d27e4b6334f6522434bade6efc4e178b;Oregon State University;University of Colorado, Boulder;3;1;Oregon State University
d2d0e17a84d233ecabee43643543a727;Pennsylvania State University;University of Minnesota;3;1;Pennsylvania State University
d2f8d7902ec7c59737653f815f890c50;University of Kentucky;Louisiana State University;2;3;Louisiana State University
d31c38cb9ec0fa35a476987c95acc5d9;University of Mississippi;Auburn University;1;3;Auburn University
d36e9f8838cf3f9273136882353a4832;Michigan State University;University of Minnesota;0;3;University of Minnesota
d3bcd0a067281df66149a59fc71dd987;Virginia Tech;Boston College;3;0;Virginia Tech
d3c5b23a47882849b1b712d2c48a0c2e;University of Missouri;University of Georgia;2;3;University of Georgia
d3ed59b1e58fd0df7204615561db1cb8;Baylor University;Iowa State University;3;1;Baylor University
d47f3fdd9a65880a07994d58fcfa43e5;University of Minnesota;University of Iowa;3;1;University of Minnesota
d48e6441f53d52463d89c9d72746069c;Florida State University;University of Notre Dame;3;0;Florida State University
d4f8e43605cfbe8c0e91d4b9e95bd2e2;University of Utah;University of Arizona;3;0;University of Utah
d622dd1025ed5fa69db6bbc89b3e6893;University of Nebraska-Lincoln;University of Wisconsin-Madison;1;3;University of Wisconsin-Madison
d6eee22814b11bef5caf91c6792d8314;Pennsylvania State University;University of Michigan;0;3;University of Michigan
d7138084cf6d9d2f55d8302f416e4b06;University of Florida;University of Georgia;0;3;University of Georgia
d756c80a457ef029da53038d00739148;Virginia Tech;University of Notre Dame;1;3;University of Notre Dame
d7dbfe3dee83cad63dc90de67f2b9d89;University of Miami;Georgia Institute Of Technology;3;1;University of Miami
d7e7c98b01d26da39ae3d9851844dabe;University of Oklahoma;West Virginia University;3;0;University of Oklahoma
d80a9ccd72b832121426d0325339e341;Brigham Young University;Santa Clara University;3;0;Brigham Young University
d869ed1d26d8fe9ab0cdb1e93dd07240;University of Utah;Oregon State University;3;2;University of Utah
d87197fe123e8a88c0940e4d736f425a;University of South Carolina;Texas A&M University;1;3;Texas A&M University
d8805696e648726cbafb7dfb0155e4f2;University of Arkansas;University of Kentucky;2;3;University of Kentucky
d8dfdb6364413a4768b4b927de6ba5c1;University of California, Berkeley;Washington State University;0;3;Washington State University
d8f0c870af483c1de3f3e440581f7382;University of San Diego;University of the Pacific;3;0;University of San Diego
d8f3c6ce8a2680c08f03329bfaae1bf9;Pennsylvania State University;Rutgers University;3;0;Pennsylvania State University
da2772af4c4f5134fa76afd9281e0263;University of Iowa;Purdue University;1;3;Purdue University
daf0a03b5f45954cea6cd1b5841e0d39;University of Nebraska-Lincoln;University of Iowa;3;0;University of Nebraska-Lincoln
db118aa89fa23687fe4d3ad02a12bae0;Boston College;Duke University;3;2;Boston College
dbcdf3f82536cda6ed164b81ce573b88;Loyola Marymount University;Saint Mary's College;3;0;Loyola Marymount University
dbdaf16361c0c92b07aa6c1a8fe1cf1a;University of Texas at Austin;Texas Christian University;3;0;University of Texas at Austin
dc815b814ec72c3d3e156b2ca5d552d2;Georgia Institute Of Technology;Syracuse University;3;0;Georgia Institute Of Technology
dcb02428607134d63bb6fdf3839e088f;University of Missouri;Texas A&M University;0;3;Texas A&M University
dcf997fb678b4dc18c59b826b15e429b;University of the Pacific;University of San Diego;0;3;University of San Diego
dd40953eeaaaa74e90801ac819784945;University of the Pacific;Santa Clara University;1;3;Santa Clara University
dd4f559544027fa1818d328951177c56;Pepperdine University;Brigham Young University;0;3;Brigham Young University
dd5d782adeadd46803189ba9c550ffe8;University of Texas at Austin;University of Kansas;3;0;University of Texas at Austin
dd659e5d3bdd46869d4e1350a1891b22;Texas Christian University;Iowa State University;3;1;Texas Christian University
de2e8faa7bd837d033aa9cdbfdf63839;University of California, Berkeley;University of Colorado, Boulder;1;3;University of Colorado, Boulder
deb4100907a47318b26319108cba11de;North Carolina State University;Clemson University;3;0;North Carolina State University
dee9069d33a30d08b521cd7b3b1cb1bd;University of Illinois Urbana-Champaign;University of Iowa;3;0;University of Illinois Urbana-Champaign
df3aaea5c0d48ac19fd667b7749050f8;University of Colorado, Boulder;University of Southern California;3;1;University of Colorado, Boulder
df418067fb5c508ed9875846026d336a;Kansas State University;Baylor University;1;3;Baylor University
dfb0ff9acf5207412a108367cee77739;Oregon State University;University of California, Berkeley;3;2;Oregon State University
e19f0e5af2a2f56951894108880d7678;University of Nebraska-Lincoln;Northwestern University;3;0;University of Nebraska-Lincoln
e1a1297310d38851386bace78b0da046;Texas Tech University;University of Oklahoma;3;1;Texas Tech University
e2b27b0adf136b019d034fa09fc8323a;University of Nebraska-Lincoln;University of Minnesota;0;3;University of Minnesota
e2d144f395bcd28239174a9b69ce2a31;Duke University;Clemson University;3;2;Duke University
e300cc326d64c9cf640e2f15fc3e4fce;University of Washington;University of Utah;3;0;University of Washington
e314198b9e14ec94e241a3e8071adc6d;University of Virginia;University of Notre Dame;3;0;University of Virginia
e32a741dc96ab428e22320ce4a184ab0;Oregon State University;Washington State University;0;3;Washington State University
e34ef43ce2c99cabceb200a48cff928b;University of Michigan;Michigan State University;3;0;University of Michigan
e3bcd8aef63b82f91a9d771fa92bc323;University of Michigan;Indiana University, Bloomington;1;3;Indiana University, Bloomington
e3c312ebc758aae519e2b02122c644c1;Boston College;Florida State University;3;1;Boston College
e3ff71776015b1a7fb3c938e9f362b97;University of Pittsburgh;University of Louisville;3;2;University of Pittsburgh
e47e85a399de69e246c507c6035ffd52;Rutgers University;University of Nebraska-Lincoln;0;3;University of Nebraska-Lincoln
e4f757c2d42e99c2788c4545f5fb3a98;University of Tennessee;Mississippi State University;3;2;University of Tennessee
e50e8af3ad9a2e34ddd5cf3c99c23b4d;Mississippi State University;University of Georgia;3;1;Mississippi State University
e569a632584e6d9a60c9c9b04fc65378;University of Alabama;Louisiana State University;2;3;Louisiana State University
e5be401f2f9bc6f5d147357e7fd0e4b7;University of Southern California;University of Oregon;3;1;University of Southern California
e703ba6e4cbbfe614191f0598cebcaac;Virginia Tech;Duke University;3;1;Virginia Tech
e75f593c33386729ba8630d22dbfcba9;Pennsylvania State University;Michigan State University;3;1;Pennsylvania State University
e7caf3219707bb27a00c117445e297a8;University of Louisville;Wake Forest University;3;1;University of Louisville
e861b7e13309fb9f8e8aa0b5b8745ea5;University of Pittsburgh;Georgia Institute Of Technology;3;2;University of Pittsburgh
e8d85b42074017367a4a1e266721808a;Loyola Marymount University;University of San Diego;3;2;Loyola Marymount University
e9310853cd7b532503847735f1b7b896;Michigan State University;Indiana University, Bloomington;2;3;Indiana University, Bloomington
e9e734066a0393b4b6032124a4648894;University of Oregon;Arizona State University;3;0;University of Oregon
e9fb85a27bb98a6db81e316e03bd9b8a;University of Arizona;University of California, Los Angeles;1;3;University of California, Los Angeles
eb56bd1649c16999a6516b16e10c268d;University of the Pacific;Brigham Young University;3;2;University of the Pacific
ebc6d9ea8477011cd938ad2385f7baaf;Georgia Institute Of Technology;Virginia Tech;3;0;Georgia Institute Of Technology
ec0a63c2502ea5ee6d43d135e229f790;University of Texas at Austin;Iowa State University;3;0;University of Texas at Austin
ec4fce7da71d1e335221fc9bff18cee4;Washington State University;University of Utah;3;0;Washington State University
ec94fdda8acaa6503de858ff358441ac;Iowa State University;Texas Tech University;3;1;Iowa State University
edbe39726a20ac6928d9e67d6fc9c65d;Saint Mary's College;University of San Diego;0;3;University of San Diego
eddc9f7b8897856add086984fd0f46ee;University of Miami;Clemson University;3;2;University of Miami
ee21f8a405b7af35f94a19752d5aa031;Virginia Tech;Wake Forest University;3;0;Virginia Tech
ee53da45d21d6a5930c245743a998629;University of Illinois Urbana-Champaign;University of Maryland;3;1;University of Illinois Urbana-Champaign
ef06644a30939eaa2f270b5a059ac02d;University of Colorado, Boulder;University of California, Los Angeles;3;1;University of Colorado, Boulder
ef19fe92ede6cc701699bf5a3765d3fd;University of North Carolina;Boston College;3;0;University of North Carolina
ef6765265e1bc9f27524849f93526c00;University of Mississippi;University of Alabama;3;1;University of Mississippi
ef677ab9901285f0915e82a8ce12ef20;University of Alabama;University of Tennessee;3;1;University of Alabama
f02461ddddd675c2ccfc400879922a4f;Baylor University;University of Kansas;3;0;Baylor University
f05ce4541603637e5cd62fec89fb2aaa;Baylor University;West Virginia University;3;0;Baylor University
f209e5bd25200041fda3c524ee370349;University of California, Berkeley;Arizona State University;2;3;Arizona State University
f268a06f0b638fed0cfe68da474cb06a;University of Illinois Urbana-Champaign;University of Wisconsin-Madison;0;3;University of Wisconsin-Madison
f360053f194d751094d52c5743b134c3;Purdue University;University of Wisconsin-Madison;1;3;University of Wisconsin-Madison
f38ade2754f195c0f72fa14fb9ef0bef;University of Miami;Syracuse University;3;0;University of Miami
f4d8c0a83304877ab4b29be93715dccb;Indiana University, Bloomington;Pennsylvania State University;0;3;Pennsylvania State University
f5213e842f152bc6368237a6b849d4f9;University of Iowa;University of Minnesota;0;3;University of Minnesota
f582f95754ddb22433c3bd16e360e23d;Gonzaga University;University of San Diego;0;3;University of San Diego
f61eeeacf662590c30ce726f31c7073f;University of Washington;University of Southern California;3;1;University of Washington
f625fe08b0500230ecbd4b48e054a335;University of Arkansas;University of Alabama;3;0;University of Arkansas
f64bc1448a9d5e76104c9842190b97a1;University of Iowa;University of Nebraska-Lincoln;0;3;University of Nebraska-Lincoln
f68318b50dab5dbed1f6dd1c74c3630b;Mississippi State University;University of Missouri;3;1;Mississippi State University
f6a39e5ff575c0c6c562107d84267f52;University of South Carolina;University of Missouri;3;0;University of South Carolina
f6d692851579918fde5f2e17117dfbab;Boston College;University of Virginia;3;2;Boston College
f71677255cddecc493b0d0ee41e90696;University of Arkansas;University of Alabama;3;0;University of Arkansas
f781c483e1db1f87abeedc7b10131c03;University of Wisconsin-Madison;University of Maryland;3;0;University of Wisconsin-Madison
f79790adfbbd1edfb139df8feb08332b;Northwestern University;University of Nebraska-Lincoln;2;3;University of Nebraska-Lincoln
f7a12c72ba3f98a25c5af64e38374360;University of Notre Dame;University of North Carolina;0;3;University of North Carolina
f7f20df18a3b6c68fccdfa85c998d97e;University of San Francisco;University of the Pacific;0;3;University of the Pacific
f80ac86f23e1389b349b6bc46046c95c;University of Illinois Urbana-Champaign;University of Minnesota;2;3;University of Minnesota
f8145b030fd1a814ef996fb64ead03d9;Texas Christian University;Baylor University;3;1;Texas Christian University
f833e6cbfad3369415daadb60611f9bc;University of Washington;Stanford University;2;3;Stanford University
f84e0dec3641197e262249cc4b72c49d;University of Illinois Urbana-Champaign;University of Nebraska-Lincoln;0;3;University of Nebraska-Lincoln
f883b7f0856fb0fdefbbca293a58ffde;Duke University;University of Pittsburgh;0;3;University of Pittsburgh
f8f706e47b2e0c2e4600639c011431df;Louisiana State University;University of South Carolina;3;0;Louisiana State University
f9d4a48927bc6f9bac7e9f4e221e7f1b;Loyola Marymount University;University of Portland;3;0;Loyola Marymount University
f9e8d0470816dfe8a76fbd737d202645;Saint Mary's College;University of San Francisco;3;0;Saint Mary's College
fa6308b3edb77fdd3e21e5398dd44c40;Florida State University;University of North Carolina;3;1;Florida State University
fad55ba1bc78f36007e97e756138c557;Saint Mary's College;University of the Pacific;1;3;University of the Pacific
fb09a9510a8390d3ddeaf5675a7fdbf0;University of Michigan;Ohio State University;1;3;Ohio State University
fb1502a20b72b40222f5090509de9505;University of California, Berkeley;Stanford University;0;3;Stanford University
fb8cc6c3e75cdab75e3d79a97eadfd08;Virginia Tech;Syracuse University;1;3;Syracuse University
fbcd5c030263b48f52129159ac38a9db;Saint Mary's College;Loyola Marymount University;2;3;Loyola Marymount University
fcc04c7be345a2d971ceacb5c701d0bd;University of Colorado, Boulder;Stanford University;1;3;Stanford University
fcf92b0553c3451a8c7c347539c0f778;University of Miami;University of Notre Dame;3;2;University of Miami
fd6400a4df3a1eb2bf9af8780e4eaa2c;Auburn University;Texas A&M University;3;1;Auburn University
fd6504923ddfea5ae1c3371c32e39a8d;University of Maryland;Northwestern University;0;3;Northwestern University
fd734a6d07a83f1c90e24328e63313cf;Indiana University, Bloomington;University of Maryland;2;3;University of Maryland
fe026ff165db569c205afdceb2698846;Wake Forest University;Clemson University;3;1;Wake Forest University
fe5231cf14d32c56e7f72483342563ff;University of Illinois Urbana-Champaign;Rutgers University;3;0;University of Illinois Urbana-Champaign
fe553c3e1c08f64df33df586139926fb;University of the Pacific;University of Portland;3;2;University of the Pacific
feb0aa32b1c92afde8e9ed55ccf665f7;University of Oregon;Stanford University;3;0;University of Oregon
fedd7f6afa778e788cbee3420da24060;Arizona State University;University of Southern California;1;3;University of Southern California
fee7f6dbcca48d5c96526d151de37079;University of Wisconsin-Madison;University of Nebraska-Lincoln;3;0;University of Wisconsin-Madison
ff03b6115668b661870b3ad1739839aa;Texas A&M University;University of Tennessee;3;2;Texas A&M University
ff419097105dd38e9e78ed0b255fcc88;University of Mississippi;University of Alabama;3;1;University of Mississippi
ffe25091c77a2345f3435d27fd6b0e47;University of Southern California;University of Colorado, Boulder;3;1;University of Southern California
