state,next_state,prob
R_F-.S#.AV6,S_D=,0.0707964601769911
R_F-.S#.AV6,S_P,0.115044247787611
R_F-.S#.AX5,R_P,0.0869565217391304
R_F-.S#.AX5,S_B!,0.0217391304347826
R_F-.S#.AX5,S_B#,0.0434782608695652
R_F-.S#.AX5,S_B+,0.0869565217391304
R_F-.S#.AX5,S_B-,0.0217391304347826
R_F-.S#.AX5,S_B/,0.0434782608695652
R_F-.S#.AX5,S_B=,0.152173913043478
R_F-.S#.AX5,S_D#,0.0978260869565217
R_F-.S#.AX5,S_D+,0.141304347826087
R_F-.S#.AX5,S_D-,0.0652173913043478
R_F-.S#.AX5,S_D=,0.152173913043478
R_F-.S#.AX5,S_P,0.0869565217391304
R_F-.S#.AX6,R_P,0.113636363636364
R_F-.S#.AX6,S_B!,0.0227272727272727
R_F-.S#.AX6,S_B#,0.0454545454545455
R_F-.S#.AX6,S_B+,0.113636363636364
R_F-.S#.AX6,S_B/,0.0681818181818182
R_F-.S#.AX6,S_B=,0.0681818181818182
R_F-.S#.AX6,S_D#,0.113636363636364
R_F-.S#.AX6,S_D+,0.25
R_F-.S#.AX6,S_D-,0.0454545454545455
R_F-.S#.AX6,S_D=,0.0454545454545455
R_F-.S#.AX6,S_P,0.113636363636364
R_F/,S_ANA,0.518181818181818
R_F/,S_B!,0.00909090909090909
R_F/,S_B+,0.0181818181818182
R_F/,S_B-,0.00909090909090909
R_F/,S_B/,0.0363636363636364
R_F/,S_F!,0.0454545454545455
R_F/,S_F#,0.0818181818181818
R_F/,S_F+,0.127272727272727
R_F/,S_F-,0.118181818181818
R_F/,S_F/,0.00909090909090909
R_F/,S_F=,0.0272727272727273
R_F=,S_P,1
R_P,R_P,1
R_R!,R_R!.S#,0.96892897110131
R_R!,R_R!.S-,0.0166545981173063
R_R!,R_R!.S=,0.0144164307813837
R_R!.S#,R_R!.S#.ACB,0.0220803043685033
R_R!.S#,R_R!.S#.ACF,0.0329506080576126
R_R!.S#,R_R!.S#.ANA,0.00346490930090359
R_R!.S#,R_R!.S#.APP,0.0228276377471296
R_R!.S#,R_R!.S#.AV5,0.0147428493783545
R_R!.S#,R_R!.S#.AV6,0.00760921258237652
R_R!.S#,R_R!.S#.AVP,0.00570690943678239
R_R!.S#,R_R!.S#.AX1,0.0679393980569332
R_R!.S#,R_R!.S#.AX2,0.0179360010870304
R_R!.S#,R_R!.S#.AX3,0.016237516135607
R_R!.S#,R_R!.S#.AX4,0.00869624295128745
R_R!.S#,R_R!.S#.AX5,0.411033358244446
R_R!.S#,R_R!.S#.AX6,0.20891364902507
R_R!.S#,R_R!.S#.AX7,0.0270398804266594
R_R!.S#,R_R!.S#.AX8,0.0165772131258917
R_R!.S#,R_R!.S#.AX9,0.00665806100957946
R_R!.S#,R_R!.S#.AXB,0.00468781846592839
R_R!.S#,R_R!.S#.AXL,0.00414430328147293
R_R!.S#,R_R!.S#.AXM,0.0517698213193831
R_R!.S#,R_R!.S#.AXP,0.0489843059990488
R_R!.S#.ACB,R_P,0.141538461538462
R_R!.S#.ACB,S_B!,0.0246153846153846
R_R!.S#.ACB,S_B#,0.0892307692307692
R_R!.S#.ACB,S_B+,0.0984615384615385
R_R!.S#.ACB,S_B-,0.0123076923076923
R_R!.S#.ACB,S_B/,0.0492307692307692
R_R!.S#.ACB,S_B=,0.113846153846154
R_R!.S#.ACB,S_D#,0.0769230769230769
R_R!.S#.ACB,S_D+,0.107692307692308
R_R!.S#.ACB,S_D-,0.0430769230769231
R_R!.S#.ACB,S_D=,0.147692307692308
R_R!.S#.ACB,S_P,0.0953846153846154
R_R!.S#.ACF,R_P,0.131958762886598
R_R!.S#.ACF,S_B!,0.0123711340206186
R_R!.S#.ACF,S_B#,0.0845360824742268
R_R!.S#.ACF,S_B+,0.0969072164948454
R_R!.S#.ACF,S_B-,0.0164948453608247
R_R!.S#.ACF,S_B/,0.0515463917525773
R_R!.S#.ACF,S_B=,0.129896907216495
R_R!.S#.ACF,S_D#,0.11340206185567
R_R!.S#.ACF,S_D+,0.131958762886598
R_R!.S#.ACF,S_D-,0.0371134020618557
R_R!.S#.ACF,S_D=,0.107216494845361
R_R!.S#.ACF,S_P,0.0865979381443299
R_R!.S#.ANA,R_P,0.0980392156862745
R_R!.S#.ANA,S_B!,0.0196078431372549
R_R!.S#.ANA,S_B#,0.0588235294117647
R_R!.S#.ANA,S_B+,0.0980392156862745
R_R!.S#.ANA,S_B/,0.0784313725490196
R_R!.S#.ANA,S_B=,0.0784313725490196
R_R!.S#.ANA,S_D#,0.0784313725490196
R_R!.S#.ANA,S_D+,0.215686274509804
R_R!.S#.ANA,S_D-,0.0784313725490196
R_R!.S#.ANA,S_D=,0.0588235294117647
R_R!.S#.ANA,S_P,0.137254901960784
R_R!.S#.APP,R_P,0.178571428571429
R_R!.S#.APP,S_ANA,0.00297619047619048
R_R!.S#.APP,S_B!,0.0238095238095238
R_R!.S#.APP,S_B#,0.0744047619047619
R_R!.S#.APP,S_B+,0.0595238095238095
R_R!.S#.APP,S_B-,0.0238095238095238
R_R!.S#.APP,S_B/,0.0446428571428571
R_R!.S#.APP,S_B=,0.0625
R_R!.S#.APP,S_D#,0.154761904761905
R_R!.S#.APP,S_D+,0.223214285714286
R_R!.S#.APP,S_D-,0.068452380952381
R_R!.S#.APP,S_D=,0.0803571428571429
R_R!.S#.APP,S_F-,0.00297619047619048
R_R!.S#.AV5,R_P,0.110599078341014
R_R!.S#.AV5,S_B!,0.0368663594470046
R_R!.S#.AV5,S_B#,0.0645161290322581
R_R!.S#.AV5,S_B+,0.138248847926267
R_R!.S#.AV5,S_B-,0.0230414746543779
R_R!.S#.AV5,S_B/,0.0691244239631336
R_R!.S#.AV5,S_B=,0.147465437788018
R_R!.S#.AV5,S_D#,0.0875576036866359
R_R!.S#.AV5,S_D+,0.115207373271889
R_R!.S#.AV5,S_D-,0.0368663594470046
R_R!.S#.AV5,S_D=,0.0875576036866359
R_R!.S#.AV5,S_P,0.0829493087557604
R_R!.S#.AV6,R_P,0.133928571428571
R_R!.S#.AV6,S_B!,0.0178571428571429
R_R!.S#.AV6,S_B#,0.0714285714285714
R_R!.S#.AV6,S_B+,0.151785714285714
R_R!.S#.AV6,S_B-,0.00892857142857143
R_R!.S#.AV6,S_B/,0.0535714285714286
R_R!.S#.AV6,S_B=,0.133928571428571
R_R!.S#.AV6,S_D#,0.0803571428571429
R_R!.S#.AV6,S_D+,0.151785714285714
R_R!.S#.AV6,S_D-,0.0267857142857143
R_R!.S#.AV6,S_D=,0.0714285714285714
R_R!.S#.AV6,S_P,0.0982142857142857
R_R!.S#.AVP,R_P,0.0476190476190476
R_R!.S#.AVP,S_ANA,0.0119047619047619
R_R!.S#.AVP,S_B!,0.0595238095238095
R_R!.S#.AVP,S_B#,0.0476190476190476
R_R!.S#.AVP,S_B+,0.0595238095238095
R_R!.S#.AVP,S_B/,0.0476190476190476
R_R!.S#.AVP,S_B=,0.0833333333333333
R_R!.S#.AVP,S_D#,0.130952380952381
R_R!.S#.AVP,S_D+,0.238095238095238
R_R!.S#.AVP,S_D-,0.0714285714285714
R_R!.S#.AVP,S_D=,0.107142857142857
R_R!.S#.AVP,S_P,0.0952380952380952
R_R!.S#.AX1,R_P,0.156
R_R!.S#.AX1,S_B!,0.026
R_R!.S#.AX1,S_B#,0.07
R_R!.S#.AX1,S_B+,0.106
R_R!.S#.AX1,S_B-,0.013
R_R!.S#.AX1,S_B/,0.051
R_R!.S#.AX1,S_B=,0.073
R_R!.S#.AX1,S_D#,0.121
R_R!.S#.AX1,S_D+,0.155
R_R!.S#.AX1,S_D-,0.039
R_R!.S#.AX1,S_D=,0.1
R_R!.S#.AX1,S_P,0.09
R_R!.S#.AX2,R_P,0.151515151515152
R_R!.S#.AX2,S_B!,0.00378787878787879
R_R!.S#.AX2,S_B#,0.0757575757575758
R_R!.S#.AX2,S_B+,0.117424242424242
R_R!.S#.AX2,S_B-,0.0113636363636364
R_R!.S#.AX2,S_B/,0.0454545454545455
R_R!.S#.AX2,S_B=,0.0643939393939394
R_R!.S#.AX2,S_D#,0.166666666666667
R_R!.S#.AX2,S_D+,0.166666666666667
R_R!.S#.AX2,S_D-,0.0643939393939394
R_R!.S#.AX2,S_D=,0.0757575757575758
R_R!.S#.AX2,S_P,0.0568181818181818
R_R!.S#.AX3,R_P,0.171548117154812
R_R!.S#.AX3,S_B!,0.0292887029288703
R_R!.S#.AX3,S_B#,0.0794979079497908
R_R!.S#.AX3,S_B+,0.0920502092050209
R_R!.S#.AX3,S_B-,0.00836820083682008
R_R!.S#.AX3,S_B/,0.0334728033472803
R_R!.S#.AX3,S_B=,0.108786610878661
R_R!.S#.AX3,S_D#,0.0836820083682008
R_R!.S#.AX3,S_D+,0.142259414225941
R_R!.S#.AX3,S_D-,0.0543933054393305
R_R!.S#.AX3,S_D=,0.100418410041841
R_R!.S#.AX3,S_P,0.096234309623431
R_R!.S#.AX4,R_P,0.125
R_R!.S#.AX4,S_B!,0.0546875
R_R!.S#.AX4,S_B#,0.109375
R_R!.S#.AX4,S_B+,0.03125
R_R!.S#.AX4,S_B-,0.015625
R_R!.S#.AX4,S_B/,0.0703125
R_R!.S#.AX4,S_B=,0.078125
R_R!.S#.AX4,S_D#,0.171875
R_R!.S#.AX4,S_D+,0.125
R_R!.S#.AX4,S_D-,0.03125
R_R!.S#.AX4,S_D=,0.109375
R_R!.S#.AX4,S_P,0.078125
R_R!.S#.AX5,R_P,0.120826446280992
R_R!.S#.AX5,S_ANA,0.000165289256198347
R_R!.S#.AX5,S_B!,0.0294214876033058
R_R!.S#.AX5,S_B#,0.0864462809917355
R_R!.S#.AX5,S_B+,0.130578512396694
R_R!.S#.AX5,S_B-,0.0168595041322314
R_R!.S#.AX5,S_B/,0.0609917355371901
R_R!.S#.AX5,S_B=,0.144132231404959
R_R!.S#.AX5,S_D#,0.0821487603305785
R_R!.S#.AX5,S_D+,0.11801652892562
R_R!.S#.AX5,S_D-,0.0388429752066116
R_R!.S#.AX5,S_D=,0.0904132231404959
R_R!.S#.AX5,S_F-,0.000165289256198347
R_R!.S#.AX5,S_P,0.0809917355371901
R_R!.S#.AX6,R_P,0.136260162601626
R_R!.S#.AX6,S_B!,0.0269918699186992
R_R!.S#.AX6,S_B#,0.0826016260162602
R_R!.S#.AX6,S_B+,0.100162601626016
R_R!.S#.AX6,S_B-,0.0175609756097561
R_R!.S#.AX6,S_B/,0.0565853658536585
R_R!.S#.AX6,S_B=,0.133983739837398
R_R!.S#.AX6,S_D#,0.0809756097560976
R_R!.S#.AX6,S_D+,0.133983739837398
R_R!.S#.AX6,S_D-,0.0435772357723577
R_R!.S#.AX6,S_D=,0.105040650406504
R_R!.S#.AX6,S_P,0.0822764227642276
R_R!.S#.AX7,R_P,0.203517587939698
R_R!.S#.AX7,S_B!,0.0125628140703518
R_R!.S#.AX7,S_B#,0.0678391959798995
R_R!.S#.AX7,S_B+,0.092964824120603
R_R!.S#.AX7,S_B-,0.0175879396984925
R_R!.S#.AX7,S_B/,0.0477386934673367
R_R!.S#.AX7,S_B=,0.115577889447236
R_R!.S#.AX7,S_D#,0.118090452261307
R_R!.S#.AX7,S_D+,0.150753768844221
R_R!.S#.AX7,S_D-,0.042713567839196
R_R!.S#.AX7,S_D=,0.0678391959798995
R_R!.S#.AX7,S_P,0.0628140703517588
R_R!.S#.AX8,R_P,0.110655737704918
R_R!.S#.AX8,S_B!,0.0204918032786885
R_R!.S#.AX8,S_B#,0.0450819672131148
R_R!.S#.AX8,S_B+,0.0573770491803279
R_R!.S#.AX8,S_B-,0.00819672131147541
R_R!.S#.AX8,S_B/,0.0532786885245902
R_R!.S#.AX8,S_B=,0.0819672131147541
R_R!.S#.AX8,S_D#,0.131147540983607
R_R!.S#.AX8,S_D+,0.176229508196721
R_R!.S#.AX8,S_D-,0.0819672131147541
R_R!.S#.AX8,S_D=,0.10655737704918
R_R!.S#.AX8,S_P,0.127049180327869
R_R!.S#.AX9,R_P,0.112244897959184
R_R!.S#.AX9,S_B!,0.0306122448979592
R_R!.S#.AX9,S_B#,0.0918367346938776
R_R!.S#.AX9,S_B+,0.183673469387755
R_R!.S#.AX9,S_B-,0.0204081632653061
R_R!.S#.AX9,S_B/,0.0102040816326531
R_R!.S#.AX9,S_B=,0.122448979591837
R_R!.S#.AX9,S_D#,0.0918367346938776
R_R!.S#.AX9,S_D+,0.163265306122449
R_R!.S#.AX9,S_D-,0.0612244897959184
R_R!.S#.AX9,S_D=,0.0408163265306122
R_R!.S#.AX9,S_P,0.0714285714285714
R_R!.S#.AXB,R_P,0.101449275362319
R_R!.S#.AXB,S_B!,0.0289855072463768
R_R!.S#.AXB,S_B#,0.0579710144927536
R_R!.S#.AXB,S_B+,0.072463768115942
R_R!.S#.AXB,S_B=,0.0869565217391304
R_R!.S#.AXB,S_D#,0.159420289855072
R_R!.S#.AXB,S_D+,0.289855072463768
R_R!.S#.AXB,S_D-,0.0579710144927536
R_R!.S#.AXB,S_D=,0.0579710144927536
R_R!.S#.AXB,S_P,0.0869565217391304
R_R!.S#.AXL,R_P,0.19672131147541
R_R!.S#.AXL,S_B!,0.0163934426229508
R_R!.S#.AXL,S_B#,0.0983606557377049
R_R!.S#.AXL,S_B+,0.131147540983607
R_R!.S#.AXL,S_B-,0.0163934426229508
R_R!.S#.AXL,S_B/,0.0655737704918033
R_R!.S#.AXL,S_B=,0.0491803278688525
R_R!.S#.AXL,S_D#,0.0819672131147541
R_R!.S#.AXL,S_D+,0.163934426229508
R_R!.S#.AXL,S_D=,0.0983606557377049
R_R!.S#.AXL,S_P,0.0819672131147541
R_R!.S#.AXM,R_P,0.194225721784777
R_R!.S#.AXM,S_B!,0.0183727034120735
R_R!.S#.AXM,S_B#,0.0616797900262467
R_R!.S#.AXM,S_B+,0.0761154855643045
R_R!.S#.AXM,S_B-,0.020997375328084
R_R!.S#.AXM,S_B/,0.0656167979002625
R_R!.S#.AXM,S_B=,0.101049868766404
R_R!.S#.AXM,S_D#,0.083989501312336
R_R!.S#.AXM,S_D+,0.15748031496063
R_R!.S#.AXM,S_D-,0.0551181102362205
R_R!.S#.AXM,S_D=,0.0984251968503937
R_R!.S#.AXM,S_P,0.0669291338582677
R_R!.S#.AXP,R_P,0.115117891816921
R_R!.S#.AXP,S_B!,0.0249653259361997
R_R!.S#.AXP,S_B#,0.0457697642163662
R_R!.S#.AXP,S_B+,0.0540915395284327
R_R!.S#.AXP,S_B-,0.0124826629680999
R_R!.S#.AXP,S_B/,0.0305131761442441
R_R!.S#.AXP,S_B=,0.0832177531206657
R_R!.S#.AXP,S_D#,0.116504854368932
R_R!.S#.AXP,S_D+,0.187239944521498
R_R!.S#.AXP,S_D-,0.0513176144244105
R_R!.S#.AXP,S_D=,0.160887656033287
R_R!.S#.AXP,S_P,0.117891816920943
R_R!.S-,R_P,0.0355731225296443
R_R!.S-,S_ANA,0.114624505928854
R_R!.S-,S_B#,0.00790513833992095
R_R!.S-,S_B+,0.00790513833992095
R_R!.S-,S_B-,0.0276679841897233
R_R!.S-,S_B/,0.00790513833992095
R_R!.S-,S_B=,0.0355731225296443
R_R!.S-,S_D#,0.0197628458498024
R_R!.S-,S_D+,0.00790513833992095
R_R!.S-,S_F!,0.0276679841897233
R_R!.S-,S_F#,0.177865612648221
R_R!.S-,S_F+,0.245059288537549
R_R!.S-,S_F-,0.0790513833992095
R_R!.S-,S_F/,0.00395256916996047
R_R!.S-,S_F=,0.00790513833992095
R_R!.S-,S_P,0.193675889328063
R_R!.S=,S_P,1
R_R#,R_R#.S#,0.983992975820613
R_R#,R_R#.S-,0.00493043360799676
R_R#,R_R#.S=,0.01107659057139
R_R#.S#,R_R#.S#.ACB,0.00652069462557485
R_R#.S#,R_R#.S#.ACF,0.117235225478756
R_R#.S#,R_R#.S#.APP,0.0717276408813234
R_R#.S#,R_R#.S#.AX1,0.176676504907681
R_R#.S#,R_R#.S#.AX2,0.0195620838767246
R_R#.S#,R_R#.S#.AX3,0.0186697782963827
R_R#.S#,R_R#.S#.AX4,0.00789347244148535
R_R#.S#,R_R#.S#.AX5,0.283409980094722
R_R#.S#,R_R#.S#.AX6,0.167272976868694
R_R#.S#,R_R#.S#.AX7,0.0671974740888187
R_R#.S#,R_R#.S#.AX8,0.0106390280733063
R_R#.S#,R_R#.S#.AX9,0.00576566682682408
R_R#.S#,R_R#.S#.AXM,0.0240922506692292
R_R#.S#,R_R#.S#.AXP,0.0172283615896767
R_R#.S#,R_R#.S#.AXR,0.00219644450545679
R_R#.S#,R_R#.S#.AXS,0.00391241677534491
R_R#.S#.ACB,R_P,0.273684210526316
R_R#.S#.ACB,S_B#,0.0842105263157895
R_R#.S#.ACB,S_B+,0.115789473684211
R_R#.S#.ACB,S_B-,0.0105263157894737
R_R#.S#.ACB,S_B/,0.0631578947368421
R_R#.S#.ACB,S_B=,0.136842105263158
R_R#.S#.ACB,S_D#,0.0421052631578947
R_R#.S#.ACB,S_D+,0.0842105263157895
R_R#.S#.ACB,S_D-,0.0210526315789474
R_R#.S#.ACB,S_D=,0.0736842105263158
R_R#.S#.ACB,S_P,0.0947368421052632
R_R#.S#.ACF,R_P,0.172131147540984
R_R#.S#.ACF,S_ANA,0.00117096018735363
R_R#.S#.ACF,S_B!,0.0281030444964871
R_R#.S#.ACF,S_B#,0.0942622950819672
R_R#.S#.ACF,S_B+,0.0913348946135831
R_R#.S#.ACF,S_B-,0.0193208430913349
R_R#.S#.ACF,S_B/,0.056791569086651
R_R#.S#.ACF,S_B=,0.148126463700234
R_R#.S#.ACF,S_D#,0.0603044496487119
R_R#.S#.ACF,S_D+,0.101288056206089
R_R#.S#.ACF,S_D-,0.0403981264637002
R_R#.S#.ACF,S_D=,0.100702576112412
R_R#.S#.ACF,S_P,0.0860655737704918
R_R#.S#.APP,R_P,0.265071770334928
R_R#.S#.APP,S_B!,0.0191387559808612
R_R#.S#.APP,S_B#,0.0650717703349282
R_R#.S#.APP,S_B+,0.0641148325358852
R_R#.S#.APP,S_B-,0.0229665071770335
R_R#.S#.APP,S_B/,0.0478468899521531
R_R#.S#.APP,S_B=,0.0497607655502392
R_R#.S#.APP,S_D#,0.122488038277512
R_R#.S#.APP,S_D+,0.167464114832536
R_R#.S#.APP,S_D-,0.0698564593301435
R_R#.S#.APP,S_D=,0.10622009569378
R_R#.S#.AX1,R_P,0.238150738150738
R_R#.S#.AX1,S_ANA,0.000388500388500389
R_R#.S#.AX1,S_B!,0.0268065268065268
R_R#.S#.AX1,S_B#,0.0637140637140637
R_R#.S#.AX1,S_B+,0.105672105672106
R_R#.S#.AX1,S_B-,0.0163170163170163
R_R#.S#.AX1,S_B/,0.0473970473970474
R_R#.S#.AX1,S_B=,0.0924630924630925
R_R#.S#.AX1,S_D#,0.0633255633255633
R_R#.S#.AX1,S_D+,0.107614607614608
R_R#.S#.AX1,S_D-,0.0501165501165501
R_R#.S#.AX1,S_D=,0.125097125097125
R_R#.S#.AX1,S_P,0.0629370629370629
R_R#.S#.AX2,R_P,0.147368421052632
R_R#.S#.AX2,S_B!,0.0350877192982456
R_R#.S#.AX2,S_B#,0.056140350877193
R_R#.S#.AX2,S_B+,0.129824561403509
R_R#.S#.AX2,S_B-,0.0245614035087719
R_R#.S#.AX2,S_B/,0.0596491228070175
R_R#.S#.AX2,S_B=,0.133333333333333
R_R#.S#.AX2,S_D#,0.0912280701754386
R_R#.S#.AX2,S_D+,0.0771929824561404
R_R#.S#.AX2,S_D-,0.0596491228070175
R_R#.S#.AX2,S_D=,0.105263157894737
R_R#.S#.AX2,S_P,0.0807017543859649
R_R#.S#.AX3,R_P,0.257352941176471
R_R#.S#.AX3,S_B!,0.0257352941176471
R_R#.S#.AX3,S_B#,0.0735294117647059
R_R#.S#.AX3,S_B+,0.0808823529411765
R_R#.S#.AX3,S_B-,0.00735294117647059
R_R#.S#.AX3,S_B/,0.0294117647058824
R_R#.S#.AX3,S_B=,0.102941176470588
R_R#.S#.AX3,S_D#,0.0551470588235294
R_R#.S#.AX3,S_D+,0.0882352941176471
R_R#.S#.AX3,S_D-,0.0661764705882353
R_R#.S#.AX3,S_D=,0.106617647058824
R_R#.S#.AX3,S_P,0.106617647058824
R_R#.S#.AX4,R_P,0.147826086956522
R_R#.S#.AX4,S_B!,0.0173913043478261
R_R#.S#.AX4,S_B#,0.0695652173913043
R_R#.S#.AX4,S_B+,0.130434782608696
R_R#.S#.AX4,S_B-,0.0173913043478261
R_R#.S#.AX4,S_B/,0.0434782608695652
R_R#.S#.AX4,S_B=,0.147826086956522
R_R#.S#.AX4,S_D#,0.0956521739130435
R_R#.S#.AX4,S_D+,0.104347826086957
R_R#.S#.AX4,S_D-,0.0608695652173913
R_R#.S#.AX4,S_D=,0.11304347826087
R_R#.S#.AX4,S_P,0.0521739130434783
R_R#.S#.AX5,R_P,0.173891983531121
R_R#.S#.AX5,S_B!,0.0307580527972875
R_R#.S#.AX5,S_B#,0.0753209009445386
R_R#.S#.AX5,S_B+,0.109469605231291
R_R#.S#.AX5,S_B-,0.0201017195446839
R_R#.S#.AX5,S_B/,0.0481956890288205
R_R#.S#.AX5,S_B=,0.158391862436425
R_R#.S#.AX5,S_D#,0.0571566965366917
R_R#.S#.AX5,S_D+,0.10050859772342
R_R#.S#.AX5,S_D-,0.0389924921288448
R_R#.S#.AX5,S_D=,0.11310244611286
R_R#.S#.AX5,S_P,0.0741099539840155
R_R#.S#.AX6,R_P,0.167829298317604
R_R#.S#.AX6,S_ANA,0.000410340582683627
R_R#.S#.AX6,S_B!,0.0229790726302831
R_R#.S#.AX6,S_B#,0.0964300369306524
R_R#.S#.AX6,S_B+,0.105047189167009
R_R#.S#.AX6,S_B-,0.014361920393927
R_R#.S#.AX6,S_B/,0.0426754205990972
R_R#.S#.AX6,S_B=,0.151415675010259
R_R#.S#.AX6,S_D#,0.0553959786622897
R_R#.S#.AX6,S_D+,0.102585145670907
R_R#.S#.AX6,S_D-,0.045137464095199
R_R#.S#.AX6,S_D=,0.109971276159212
R_R#.S#.AX6,S_P,0.0857611817808781
R_R#.S#.AX7,R_P,0.210418794688458
R_R#.S#.AX7,S_B!,0.0316649642492339
R_R#.S#.AX7,S_B#,0.0561797752808989
R_R#.S#.AX7,S_B+,0.111338100102145
R_R#.S#.AX7,S_B-,0.0112359550561798
R_R#.S#.AX7,S_B/,0.0704800817160368
R_R#.S#.AX7,S_B=,0.108273748723187
R_R#.S#.AX7,S_D#,0.0541368743615935
R_R#.S#.AX7,S_D+,0.125638406537283
R_R#.S#.AX7,S_D-,0.0531154239019408
R_R#.S#.AX7,S_D=,0.0970377936670072
R_R#.S#.AX7,S_P,0.0704800817160368
R_R#.S#.AX8,R_P,0.174193548387097
R_R#.S#.AX8,S_B!,0.0193548387096774
R_R#.S#.AX8,S_B#,0.0258064516129032
R_R#.S#.AX8,S_B+,0.0903225806451613
R_R#.S#.AX8,S_B/,0.032258064516129
R_R#.S#.AX8,S_B=,0.103225806451613
R_R#.S#.AX8,S_D#,0.0903225806451613
R_R#.S#.AX8,S_D+,0.135483870967742
R_R#.S#.AX8,S_D-,0.0516129032258065
R_R#.S#.AX8,S_D=,0.154838709677419
R_R#.S#.AX8,S_P,0.12258064516129
R_R#.S#.AX9,R_P,0.166666666666667
R_R#.S#.AX9,S_B!,0.0119047619047619
R_R#.S#.AX9,S_B#,0.0357142857142857
R_R#.S#.AX9,S_B+,0.119047619047619
R_R#.S#.AX9,S_B/,0.0238095238095238
R_R#.S#.AX9,S_B=,0.119047619047619
R_R#.S#.AX9,S_D#,0.130952380952381
R_R#.S#.AX9,S_D+,0.142857142857143
R_R#.S#.AX9,S_D-,0.0714285714285714
R_R#.S#.AX9,S_D=,0.0952380952380952
R_R#.S#.AX9,S_P,0.0833333333333333
R_R#.S#.AXM,R_P,0.207977207977208
R_R#.S#.AXM,S_B!,0.0455840455840456
R_R#.S#.AXM,S_B#,0.0427350427350427
R_R#.S#.AXM,S_B+,0.108262108262108
R_R#.S#.AXM,S_B-,0.0056980056980057
R_R#.S#.AXM,S_B/,0.0541310541310541
R_R#.S#.AXM,S_B=,0.108262108262108
R_R#.S#.AXM,S_D#,0.0740740740740741
R_R#.S#.AXM,S_D+,0.122507122507123
R_R#.S#.AXM,S_D-,0.037037037037037
R_R#.S#.AXM,S_D=,0.116809116809117
R_R#.S#.AXM,S_P,0.0769230769230769
R_R#.S#.AXP,R_P,0.207171314741036
R_R#.S#.AXP,S_B!,0.00398406374501992
R_R#.S#.AXP,S_B#,0.0637450199203187
R_R#.S#.AXP,S_B+,0.047808764940239
R_R#.S#.AXP,S_B-,0.00796812749003984
R_R#.S#.AXP,S_B/,0.0318725099601594
R_R#.S#.AXP,S_B=,0.0717131474103586
R_R#.S#.AXP,S_D#,0.0677290836653386
R_R#.S#.AXP,S_D+,0.151394422310757
R_R#.S#.AXP,S_D-,0.0677290836653386
R_R#.S#.AXP,S_D=,0.151394422310757
R_R#.S#.AXP,S_P,0.127490039840637
R_R#.S#.AXR,R_P,0.09375
R_R#.S#.AXR,S_B!,0.03125
R_R#.S#.AXR,S_B#,0.1875
R_R#.S#.AXR,S_B=,0.0625
R_R#.S#.AXR,S_D#,0.0625
R_R#.S#.AXR,S_D+,0.125
R_R#.S#.AXR,S_D-,0.0625
R_R#.S#.AXR,S_D=,0.28125
R_R#.S#.AXR,S_P,0.09375
R_R#.S#.AXS,R_P,0.245614035087719
R_R#.S#.AXS,S_B!,0.0701754385964912
R_R#.S#.AXS,S_B#,0.087719298245614
R_R#.S#.AXS,S_B+,0.140350877192982
R_R#.S#.AXS,S_B-,0.0175438596491228
R_R#.S#.AXS,S_B/,0.0350877192982456
R_R#.S#.AXS,S_B=,0.12280701754386
R_R#.S#.AXS,S_D#,0.0175438596491228
R_R#.S#.AXS,S_D+,0.0701754385964912
R_R#.S#.AXS,S_D=,0.140350877192982
R_R#.S#.AXS,S_P,0.0526315789473684
R_R#.S-,R_P,0.0821917808219178
R_R#.S-,S_ANA,0.191780821917808
R_R#.S-,S_B#,0.0136986301369863
R_R#.S-,S_B+,0.0273972602739726
R_R#.S-,S_B-,0.0410958904109589
R_R#.S-,S_D#,0.0136986301369863
R_R#.S-,S_D+,0.0410958904109589
R_R#.S-,S_F!,0.0273972602739726
R_R#.S-,S_F#,0.123287671232877
R_R#.S-,S_F+,0.164383561643836
R_R#.S-,S_F-,0.0821917808219178
R_R#.S-,S_P,0.191780821917808
R_R#.S=,S_P,1
R_R+,R_R+.S#,0.988259668508287
R_R+,R_R+.S-,0.00519600105235464
R_R+,R_R+.S=,0.00654433043935806
R_R+.S#,R_R+.S#.ACB,0.00515789823965925
R_R+.S#,R_R+.S#.ACF,0.11131077168813
R_R+.S#,R_R+.S#.ANA,0.00189677548168114
R_R+.S#,R_R+.S#.APP,0.0267877940833916
R_R+.S#,R_R+.S#.AV5,0.00169711490466207
R_R+.S#,R_R+.S#.AV6,0.00179694519317161
R_R+.S#,R_R+.S#.AX0,0.00119796346211441
R_R+.S#,R_R+.S#.AX1,0.13210874846095
R_R+.S#,R_R+.S#.AX2,0.0226281987288277
R_R+.S#,R_R+.S#.AX3,0.0151076503277761
R_R+.S#,R_R+.S#.AX4,0.010349073242155
R_R+.S#,R_R+.S#.AX5,0.341253202888423
R_R+.S#,R_R+.S#.AX6,0.19916142557652
R_R+.S#,R_R+.S#.AX7,0.0498485907290939
R_R+.S#,R_R+.S#.AX8,0.0128448304548933
R_R+.S#,R_R+.S#.AX9,0.00529100529100529
R_R+.S#,R_R+.S#.AXB,0.00149745432764301
R_R+.S#,R_R+.S#.AXM,0.029616318924495
R_R+.S#,R_R+.S#.AXP,0.0246248044990183
R_R+.S#,R_R+.S#.AXR,0.00219626634720974
